ip,factory,phase,datacenter,room,row,col,side,is_pdu,name,has_data,protocol_status,status_code,enabled,message
,F12,P7,DC2,R4,M,4,L,1,F12P7DC2R4M4PL,0,0,0,0,
,F12,P7,DC2,R4,M,4,R,1,F12P7DC2R4M4PR,0,0,0,0,
,F12,P7,DC2,R4,M,7,L,1,F12P7DC2R4M7PL,0,0,0,0,
,F12,P7,DC2,R4,M,7,R,1,F12P7DC2R4M7PR,0,0,0,0,
,F12,P7,DC2,R4,M,12,L,1,F12P7DC2R4M12PL,0,0,0,0,
,F12,P7,DC2,R4,M,12,R,1,F12P7DC2R4M12PR,0,0,0,0,
,F12,P7,DC2,R4,N,4,L,1,F12P7DC2R4N4PL,0,0,0,0,
,F12,P7,DC2,R4,N,4,R,1,F12P7DC2R4N4PR,0,0,0,0,
,F12,P7,DC2,R4,N,7,L,1,F12P7DC2R4N7PL,0,0,0,0,
,F12,P7,DC2,R4,N,7,R,1,F12P7DC2R4N7PR,0,0,0,0,
,F12,P7,DC2,R4,N,12,L,1,F12P7DC2R4N12PL,0,0,0,0,
,F12,P7,DC2,R4,N,12,R,1,F12P7DC2R4N12PR,0,0,0,0,
,F12,P7,DC2,R4,O,7,L,1,F12P7DC2R4O7PL,0,0,0,0,
,F12,P7,DC2,R4,O,7,R,1,F12P7DC2R4O7PR,0,0,0,0,
,F12,P7,DC2,R4,O,12,L,1,F12P7DC2R4O12PL,0,0,0,0,
,F12,P7,DC2,R4,O,12,R,1,F12P7DC2R4O12PR,0,0,0,0,
,F12,P7,DC2,R4,O,4,L,0,F12P7DC2R4O4PL,0,0,0,0,
,F12,P7,DC2,R4,O,4,R,0,F12P7DC2R4O4PR,0,0,0,0,
,F12,P7,DC2,R4,P,4,L,1,F12P7DC2R4P4PL,0,0,0,0,
,F12,P7,DC2,R4,P,4,R,1,F12P7DC2R4P4PR,0,0,0,0,
,F12,P7,DC2,R4,P,7,L,1,F12P7DC2R4P7PL,0,0,0,0,
,F12,P7,DC2,R4,P,7,R,1,F12P7DC2R4P7PR,0,0,0,0,
,F12,P7,DC2,R4,P,12,L,0,F12P7DC2R4P12PL,0,0,0,0,
,F12,P7,DC2,R4,P,12,R,0,F12P7DC2R4P12PR,0,0,0,0,
,F12,P7,DC2,R4,Q,4,L,1,F12P7DC2R4Q4PL,0,0,0,0,
,F12,P7,DC2,R4,Q,4,R,1,F12P7DC2R4Q4PR,0,0,0,0,
,F12,P7,DC2,R4,Q,12,L,1,F12P7DC2R4Q12PL,0,0,0,0,
,F12,P7,DC2,R4,Q,12,R,1,F12P7DC2R4Q12PR,0,0,0,0,
,F12,P7,DC2,R4,Q,7,L,0,F12P7DC2R4Q7PL,0,0,0,0,
,F12,P7,DC2,R4,Q,7,R,0,F12P7DC2R4Q7PR,0,0,0,0,
,F12,P7,DC2,R4,R,4,L,1,F12P7DC2R4R4PL,0,0,0,0,
,F12,P7,DC2,R4,R,4,R,1,F12P7DC2R4R4PR,0,0,0,0,
,F12,P7,DC2,R4,R,7,L,1,F12P7DC2R4R7PL,0,0,0,0,
,F12,P7,DC2,R4,R,7,R,1,F12P7DC2R4R7PR,0,0,0,0,
,F12,P7,DC2,R4,R,12,L,1,F12P7DC2R4R12PL,0,0,0,0,
,F12,P7,DC2,R4,R,12,R,1,F12P7DC2R4R12PR,0,0,0,0,
,F12,P7,DC2,R4,S,4,L,1,F12P7DC2R4S4PL,0,0,0,0,
,F12,P7,DC2,R4,S,4,R,1,F12P7DC2R4S4PR,0,0,0,0,
,F12,P7,DC2,R4,S,7,L,1,F12P7DC2R4S7PL,0,0,0,0,
,F12,P7,DC2,R4,S,7,R,1,F12P7DC2R4S7PR,0,0,0,0,
,F12,P7,DC2,R4,S,12,L,1,F12P7DC2R4S12PL,0,0,0,0,
,F12,P7,DC2,R4,S,12,R,1,F12P7DC2R4S12PR,0,0,0,0,
,F12,P7,DC2,R4,T,7,L,1,F12P7DC2R4T7PL,0,0,0,0,
,F12,P7,DC2,R4,T,7,R,1,F12P7DC2R4T7PR,0,0,0,0,
,F12,P7,DC2,R4,T,12,L,1,F12P7DC2R4T12PL,0,0,0,0,
,F12,P7,DC2,R4,T,12,R,1,F12P7DC2R4T12PR,0,0,0,0,
,F12,P7,DC2,R4,T,4,L,0,F12P7DC2R4T4PL,0,0,0,0,
,F12,P7,DC2,R4,T,4,R,0,F12P7DC2R4T4PR,0,0,0,0,
,F12,P7,DC2,R4,U,4,L,1,F12P7DC2R4U4PL,0,0,0,0,
,F12,P7,DC2,R4,U,4,R,1,F12P7DC2R4U4PR,0,0,0,0,
,F12,P7,DC2,R4,U,7,L,1,F12P7DC2R4U7PL,0,0,0,0,
,F12,P7,DC2,R4,U,7,R,1,F12P7DC2R4U7PR,0,0,0,0,
,F12,P7,DC2,R4,U,12,L,0,F12P7DC2R4U12PL,0,0,0,0,
,F12,P7,DC2,R4,U,12,R,0,F12P7DC2R4U12PR,0,0,0,0,
,F12,P7,DC2,R4,V,12,L,1,F12P7DC2R4V12PL,0,0,0,0,
,F12,P7,DC2,R4,V,12,R,1,F12P7DC2R4V12PR,0,0,0,0,
,F12,P7,DC2,R4,V,7,L,0,F12P7DC2R4V7PL,0,0,0,0,
,F12,P7,DC2,R4,V,7,R,0,F12P7DC2R4V7PR,0,0,0,0,
,F12,P7,DC2,R4,W,7,L,1,F12P7DC2R4W7PL,0,0,0,0,
,F12,P7,DC2,R4,W,7,R,1,F12P7DC2R4W7PR,0,0,0,0,
,F12,P7,DC2,R4,W,12,L,1,F12P7DC2R4W12PL,0,0,0,0,
,F12,P7,DC2,R4,W,12,R,1,F12P7DC2R4W12PR,0,0,0,0,
