ip,factory,phase,datacenter,room,row,col,side,is_pdu,name,has_data,protocol_status,status_code,enabled,message
,F12,P7,DC1,R2,O,91,R,1,F12P7DC1R2O91PR,0,0,0,0,
,F12,P7,DC1,R2,O,94,L,1,F12P7DC1R2O94PL,0,0,0,0,
,F12,P7,DC1,R2,O,94,R,1,F12P7DC1R2O94PR,0,0,0,0,
,F12,P7,DC1,R2,R,83,L,1,F12P7DC1R2R83PL,0,0,0,0,
,F12,P7,DC1,R2,R,83,R,1,F12P7DC1R2R83PR,0,0,0,0,
,F12,P7,DC1,R2,R,86,L,1,F12P7DC1R2R86PL,0,0,0,0,
,F12,P7,DC1,R2,R,86,R,1,F12P7DC1R2R86PR,0,0,0,0,
,F12,P7,DC1,R2,R,91,L,1,F12P7DC1R2R91PL,0,0,0,0,
,F12,P7,DC1,R2,R,91,R,1,F12P7DC1R2R91PR,0,0,0,0,
,F12,P7,DC1,R2,R,94,L,1,F12P7DC1R2R94PL,0,0,0,0,
,F12,P7,DC1,R2,R,94,R,1,F12P7DC1R2R94PR,0,0,0,0,
,F12,P7,DC1,R2,S,83,L,1,F12P7DC1R2S83PL,0,0,0,0,
,F12,P7,DC1,R2,S,83,R,1,F12P7DC1R2S83PR,0,0,0,0,
,F12,P7,DC1,R2,S,91,L,1,F12P7DC1R2S91PL,0,0,0,0,
,F12,P7,DC1,R2,S,91,R,1,F12P7DC1R2S91PR,0,0,0,0,
,F12,P7,DC1,R2,S,86,L,0,F12P7DC1R2S86PL,0,0,0,0,
,F12,P7,DC1,R2,S,94,L,0,F12P7DC1R2S94PL,0,0,0,0,
,F12,P7,DC1,R2,S,86,R,0,F12P7DC1R2S86PR,0,0,0,0,
,F12,P7,DC1,R2,S,94,R,0,F12P7DC1R2S94PR,0,0,0,0,
,F12,P7,DC1,R2,T,86,L,1,F12P7DC1R2T86PL,0,0,0,0,
,F12,P7,DC1,R2,T,86,R,1,F12P7DC1R2T86PR,0,0,0,0,
,F12,P7,DC1,R2,T,94,L,1,F12P7DC1R2T94PL,0,0,0,0,
,F12,P7,DC1,R2,T,94,R,1,F12P7DC1R2T94PR,0,0,0,0,
,F12,P7,DC1,R2,T,83,L,0,F12P7DC1R2T83PL,0,0,0,0,
,F12,P7,DC1,R2,T,91,L,0,F12P7DC1R2T91PL,0,0,0,0,
,F12,P7,DC1,R2,T,83,R,0,F12P7DC1R2T83PR,0,0,0,0,
,F12,P7,DC1,R2,T,91,R,0,F12P7DC1R2T91PR,0,0,0,0,
,F12,P7,DC1,R2,U,83,L,1,F12P7DC1R2U83PL,0,0,0,0,
,F12,P7,DC1,R2,U,83,R,1,F12P7DC1R2U83PR,0,0,0,0,
,F12,P7,DC1,R2,U,86,L,1,F12P7DC1R2U86PL,0,0,0,0,
,F12,P7,DC1,R2,U,86,R,1,F12P7DC1R2U86PR,0,0,0,0,
,F12,P7,DC1,R2,U,91,L,1,F12P7DC1R2U91PL,0,0,0,0,
,F12,P7,DC1,R2,U,91,R,1,F12P7DC1R2U91PR,0,0,0,0,
,F12,P7,DC1,R2,U,94,L,1,F12P7DC1R2U94PL,0,0,0,0,
,F12,P7,DC1,R2,U,94,R,1,F12P7DC1R2U94PR,0,0,0,0,
,F12,P7,DC1,R2,V,83,L,1,F12P7DC1R2V83PL,0,0,0,0,
,F12,P7,DC1,R2,V,83,R,1,F12P7DC1R2V83PR,0,0,0,0,
,F12,P7,DC1,R2,V,91,L,1,F12P7DC1R2V91PL,0,0,0,0,
,F12,P7,DC1,R2,V,91,R,1,F12P7DC1R2V91PR,0,0,0,0,
,F12,P7,DC1,R2,V,86,L,0,F12P7DC1R2V86PL,0,0,0,0,
,F12,P7,DC1,R2,V,94,L,0,F12P7DC1R2V94PL,0,0,0,0,
,F12,P7,DC1,R2,V,86,R,0,F12P7DC1R2V86PR,0,0,0,0,
,F12,P7,DC1,R2,V,94,R,0,F12P7DC1R2V94PR,0,0,0,0,
,F12,P7,DC1,R2,W,83,L,1,F12P7DC1R2W83PL,0,0,0,0,
,F12,P7,DC1,R2,W,83,R,1,F12P7DC1R2W83PR,0,0,0,0,
,F12,P7,DC1,R2,W,86,L,1,F12P7DC1R2W86PL,0,0,0,0,
,F12,P7,DC1,R2,W,86,R,1,F12P7DC1R2W86PR,0,0,0,0,
,F12,P7,DC1,R2,W,91,L,1,F12P7DC1R2W91PL,0,0,0,0,
,F12,P7,DC1,R2,W,91,R,1,F12P7DC1R2W91PR,0,0,0,0,
,F12,P7,DC1,R2,W,94,L,1,F12P7DC1R2W94PL,0,0,0,0,
,F12,P7,DC1,R2,W,94,R,1,F12P7DC1R2W94PR,0,0,0,0,
,F12,P7,DC1,R2,Y,91,L,1,F12P7DC1R2Y91PL,0,0,0,0,
,F12,P7,DC1,R2,Y,91,R,1,F12P7DC1R2Y91PR,0,0,0,0,
,F12,P7,DC1,R2,Y,83,L,0,F12P7DC1R2Y83PL,0,0,0,0,
,F12,P7,DC1,R2,Y,86,L,0,F12P7DC1R2Y86PL,0,0,0,0,
,F12,P7,DC1,R2,Y,94,L,0,F12P7DC1R2Y94PL,0,0,0,0,
,F12,P7,DC1,R2,Y,83,R,0,F12P7DC1R2Y83PR,0,0,0,0,
,F12,P7,DC1,R2,Y,86,R,0,F12P7DC1R2Y86PR,0,0,0,0,
,F12,P7,DC1,R2,Y,94,R,0,F12P7DC1R2Y94PR,0,0,0,0,
,F12,P7,DC1,R2,Z,83,L,1,F12P7DC1R2Z83PL,0,0,0,0,
,F12,P7,DC1,R2,Z,83,R,1,F12P7DC1R2Z83PR,0,0,0,0,
,F12,P7,DC1,R2,Z,86,L,1,F12P7DC1R2Z86PL,0,0,0,0,
,F12,P7,DC1,R2,Z,86,R,1,F12P7DC1R2Z86PR,0,0,0,0,
,F12,P7,DC1,R2,Z,91,L,1,F12P7DC1R2Z91PL,0,0,0,0,
,F12,P7,DC1,R2,Z,91,R,1,F12P7DC1R2Z91PR,0,0,0,0,
,F12,P7,DC1,R2,Z,94,L,1,F12P7DC1R2Z94PL,0,0,0,0,
,F12,P7,DC1,R2,Z,94,R,1,F12P7DC1R2Z94PR,0,0,0,0,
,F12,P7,DC1,R3,C,67,L,1,F12P7DC1R3C67PL,0,0,0,0,
,F12,P7,DC1,R3,C,67,R,1,F12P7DC1R3C67PR,0,0,0,0,
,F12,P7,DC1,R3,C,70,L,1,F12P7DC1R3C70PL,0,0,0,0,
,F12,P7,DC1,R3,C,70,R,1,F12P7DC1R3C70PR,0,0,0,0,
,F12,P7,DC1,R3,C,78,L,1,F12P7DC1R3C78PL,0,0,0,0,
,F12,P7,DC1,R3,C,78,R,1,F12P7DC1R3C78PR,0,0,0,0,
,F12,P7,DC1,R3,C,75,L,0,F12P7DC1R3C75PL,0,0,0,0,
,F12,P7,DC1,R3,C,75,R,0,F12P7DC1R3C75PR,0,0,0,0,
,F12,P7,DC1,R3,D,70,L,1,F12P7DC1R3D70PL,0,0,0,0,
,F12,P7,DC1,R3,D,70,R,1,F12P7DC1R3D70PR,0,0,0,0,
,F12,P7,DC1,R3,D,75,L,1,F12P7DC1R3D75PL,0,0,0,0,
,F12,P7,DC1,R3,D,75,R,1,F12P7DC1R3D75PR,0,0,0,0,
,F12,P7,DC1,R3,D,67,L,0,F12P7DC1R3D67PL,0,0,0,0,
,F12,P7,DC1,R3,D,78,L,0,F12P7DC1R3D78PL,0,0,0,0,
,F12,P7,DC1,R3,D,67,R,0,F12P7DC1R3D67PR,0,0,0,0,
,F12,P7,DC1,R3,D,78,R,0,F12P7DC1R3D78PR,0,0,0,0,
,F12,P7,DC1,R3,E,67,L,1,F12P7DC1R3E67PL,0,0,0,0,
,F12,P7,DC1,R3,E,67,R,1,F12P7DC1R3E67PR,0,0,0,0,
,F12,P7,DC1,R3,E,75,L,1,F12P7DC1R3E75PL,0,0,0,0,
,F12,P7,DC1,R3,E,75,R,1,F12P7DC1R3E75PR,0,0,0,0,
,F12,P7,DC1,R3,E,78,L,1,F12P7DC1R3E78PL,0,0,0,0,
,F12,P7,DC1,R3,E,78,R,1,F12P7DC1R3E78PR,0,0,0,0,
,F12,P7,DC1,R3,E,70,L,0,F12P7DC1R3E70PL,0,0,0,0,
,F12,P7,DC1,R3,E,70,R,0,F12P7DC1R3E70PR,0,0,0,0,
,F12,P7,DC1,R3,F,67,L,1,F12P7DC1R3F67PL,0,0,0,0,
,F12,P7,DC1,R3,F,67,R,1,F12P7DC1R3F67PR,0,0,0,0,
,F12,P7,DC1,R3,F,70,L,1,F12P7DC1R3F70PL,0,0,0,0,
,F12,P7,DC1,R3,F,70,R,1,F12P7DC1R3F70PR,0,0,0,0,
,F12,P7,DC1,R3,F,78,L,1,F12P7DC1R3F78PL,0,0,0,0,
,F12,P7,DC1,R3,F,78,R,1,F12P7DC1R3F78PR,0,0,0,0,
,F12,P7,DC1,R3,F,75,L,0,F12P7DC1R3F75PL,0,0,0,0,
,F12,P7,DC1,R3,F,75,R,0,F12P7DC1R3F75PR,0,0,0,0,
,F12,P7,DC1,R3,G,70,L,1,F12P7DC1R3G70PL,0,0,0,0,
,F12,P7,DC1,R3,G,70,R,1,F12P7DC1R3G70PR,0,0,0,0,
,F12,P7,DC1,R3,G,75,L,1,F12P7DC1R3G75PL,0,0,0,0,
,F12,P7,DC1,R3,G,75,R,1,F12P7DC1R3G75PR,0,0,0,0,
,F12,P7,DC1,R3,G,67,L,0,F12P7DC1R3G67PL,0,0,0,0,
,F12,P7,DC1,R3,G,78,L,0,F12P7DC1R3G78PL,0,0,0,0,
,F12,P7,DC1,R3,G,67,R,0,F12P7DC1R3G67PR,0,0,0,0,
,F12,P7,DC1,R3,G,78,R,0,F12P7DC1R3G78PR,0,0,0,0,
,F12,P7,DC1,R3,H,67,L,1,F12P7DC1R3H67PL,0,0,0,0,
,F12,P7,DC1,R3,H,67,R,1,F12P7DC1R3H67PR,0,0,0,0,
,F12,P7,DC1,R3,H,75,L,1,F12P7DC1R3H75PL,0,0,0,0,
,F12,P7,DC1,R3,H,75,R,1,F12P7DC1R3H75PR,0,0,0,0,
,F12,P7,DC1,R3,H,78,L,1,F12P7DC1R3H78PL,0,0,0,0,
,F12,P7,DC1,R3,H,78,R,1,F12P7DC1R3H78PR,0,0,0,0,
,F12,P7,DC1,R3,H,70,L,0,F12P7DC1R3H70PL,0,0,0,0,
,F12,P7,DC1,R3,H,70,R,0,F12P7DC1R3H70PR,0,0,0,0,
,F12,P7,DC1,R3,I,67,L,1,F12P7DC1R3I67PL,0,0,0,0,
,F12,P7,DC1,R3,I,67,R,1,F12P7DC1R3I67PR,0,0,0,0,
,F12,P7,DC1,R3,I,70,L,1,F12P7DC1R3I70PL,0,0,0,0,
,F12,P7,DC1,R3,I,70,R,1,F12P7DC1R3I70PR,0,0,0,0,
,F12,P7,DC1,R3,I,78,L,1,F12P7DC1R3I78PL,0,0,0,0,
,F12,P7,DC1,R3,I,78,R,1,F12P7DC1R3I78PR,0,0,0,0,
,F12,P7,DC1,R3,I,75,L,0,F12P7DC1R3I75PL,0,0,0,0,
,F12,P7,DC1,R3,I,75,R,0,F12P7DC1R3I75PR,0,0,0,0,
,F12,P7,DC1,R3,J,67,L,1,F12P7DC1R3J67PL,0,0,0,0,
,F12,P7,DC1,R3,J,67,R,1,F12P7DC1R3J67PR,0,0,0,0,
,F12,P7,DC1,R3,J,70,L,1,F12P7DC1R3J70PL,0,0,0,0,
,F12,P7,DC1,R3,J,70,R,1,F12P7DC1R3J70PR,0,0,0,0,
,F12,P7,DC1,R3,J,75,L,1,F12P7DC1R3J75PL,0,0,0,0,
,F12,P7,DC1,R3,J,75,R,1,F12P7DC1R3J75PR,0,0,0,0,
,F12,P7,DC1,R3,J,78,L,1,F12P7DC1R3J78PL,0,0,0,0,
,F12,P7,DC1,R3,J,78,R,1,F12P7DC1R3J78PR,0,0,0,0,
,F12,P7,DC1,R3,K,70,L,1,F12P7DC1R3K70PL,0,0,0,0,
,F12,P7,DC1,R3,K,70,R,1,F12P7DC1R3K70PR,0,0,0,0,
,F12,P7,DC1,R3,K,75,L,1,F12P7DC1R3K75PL,0,0,0,0,
,F12,P7,DC1,R3,K,75,R,1,F12P7DC1R3K75PR,0,0,0,0,
,F12,P7,DC1,R3,K,67,L,0,F12P7DC1R3K67PL,0,0,0,0,
,F12,P7,DC1,R3,K,78,L,0,F12P7DC1R3K78PL,0,0,0,0,
,F12,P7,DC1,R3,K,67,R,0,F12P7DC1R3K67PR,0,0,0,0,
,F12,P7,DC1,R3,K,78,R,0,F12P7DC1R3K78PR,0,0,0,0,
,F12,P7,DC1,R3,L,67,L,1,F12P7DC1R3L67PL,0,0,0,0,
,F12,P7,DC1,R3,L,67,R,1,F12P7DC1R3L67PR,0,0,0,0,
,F12,P7,DC1,R3,L,75,L,1,F12P7DC1R3L75PL,0,0,0,0,
,F12,P7,DC1,R3,L,75,R,1,F12P7DC1R3L75PR,0,0,0,0,
,F12,P7,DC1,R3,L,78,L,1,F12P7DC1R3L78PL,0,0,0,0,
,F12,P7,DC1,R3,L,78,R,1,F12P7DC1R3L78PR,0,0,0,0,
,F12,P7,DC1,R3,L,70,L,0,F12P7DC1R3L70PL,0,0,0,0,
,F12,P7,DC1,R3,L,70,R,0,F12P7DC1R3L70PR,0,0,0,0,
,F12,P7,DC1,R3,M,67,L,1,F12P7DC1R3M67PL,0,0,0,0,
,F12,P7,DC1,R3,M,67,R,1,F12P7DC1R3M67PR,0,0,0,0,
,F12,P7,DC1,R3,M,70,L,1,F12P7DC1R3M70PL,0,0,0,0,
,F12,P7,DC1,R3,M,70,R,1,F12P7DC1R3M70PR,0,0,0,0,
,F12,P7,DC1,R3,M,78,L,1,F12P7DC1R3M78PL,0,0,0,0,
,F12,P7,DC1,R3,M,78,R,1,F12P7DC1R3M78PR,0,0,0,0,
,F12,P7,DC1,R3,M,75,L,0,F12P7DC1R3M75PL,0,0,0,0,
,F12,P7,DC1,R3,M,75,R,0,F12P7DC1R3M75PR,0,0,0,0,
,F12,P7,DC1,R3,N,70,L,1,F12P7DC1R3N70PL,0,0,0,0,
,F12,P7,DC1,R3,N,70,R,1,F12P7DC1R3N70PR,0,0,0,0,
,F12,P7,DC1,R3,N,75,L,1,F12P7DC1R3N75PL,0,0,0,0,
,F12,P7,DC1,R3,N,75,R,1,F12P7DC1R3N75PR,0,0,0,0,
,F12,P7,DC1,R3,N,67,L,0,F12P7DC1R3N67PL,0,0,0,0,
,F12,P7,DC1,R3,N,78,L,0,F12P7DC1R3N78PL,0,0,0,0,
,F12,P7,DC1,R3,N,67,R,0,F12P7DC1R3N67PR,0,0,0,0,
,F12,P7,DC1,R3,N,78,R,0,F12P7DC1R3N78PR,0,0,0,0,
,F12,P7,DC1,R3,O,67,L,1,F12P7DC1R3O67PL,0,0,0,0,
,F12,P7,DC1,R3,O,67,R,1,F12P7DC1R3O67PR,0,0,0,0,
,F12,P7,DC1,R3,O,75,L,1,F12P7DC1R3O75PL,0,0,0,0,
,F12,P7,DC1,R3,O,75,R,1,F12P7DC1R3O75PR,0,0,0,0,
,F12,P7,DC1,R3,O,78,L,1,F12P7DC1R3O78PL,0,0,0,0,
,F12,P7,DC1,R3,O,78,R,1,F12P7DC1R3O78PR,0,0,0,0,
,F12,P7,DC1,R3,O,70,L,0,F12P7DC1R3O70PL,0,0,0,0,
,F12,P7,DC1,R3,O,70,R,0,F12P7DC1R3O70PR,0,0,0,0,
,F12,P7,DC1,R3,R,67,L,1,F12P7DC1R3R67PL,0,0,0,0,
,F12,P7,DC1,R3,R,67,R,1,F12P7DC1R3R67PR,0,0,0,0,
,F12,P7,DC1,R3,R,70,L,1,F12P7DC1R3R70PL,0,0,0,0,
,F12,P7,DC1,R3,R,70,R,1,F12P7DC1R3R70PR,0,0,0,0,
,F12,P7,DC1,R3,R,75,L,1,F12P7DC1R3R75PL,0,0,0,0,
,F12,P7,DC1,R3,R,75,R,1,F12P7DC1R3R75PR,0,0,0,0,
,F12,P7,DC1,R3,R,78,L,1,F12P7DC1R3R78PL,0,0,0,0,
,F12,P7,DC1,R3,R,78,R,1,F12P7DC1R3R78PR,0,0,0,0,
,F12,P7,DC1,R3,S,67,L,1,F12P7DC1R3S67PL,0,0,0,0,
,F12,P7,DC1,R3,S,67,R,1,F12P7DC1R3S67PR,0,0,0,0,
,F12,P7,DC1,R3,S,75,L,1,F12P7DC1R3S75PL,0,0,0,0,
,F12,P7,DC1,R3,S,75,R,1,F12P7DC1R3S75PR,0,0,0,0,
,F12,P7,DC1,R3,S,70,L,0,F12P7DC1R3S70PL,0,0,0,0,
,F12,P7,DC1,R3,S,78,L,0,F12P7DC1R3S78PL,0,0,0,0,
,F12,P7,DC1,R3,S,70,R,0,F12P7DC1R3S70PR,0,0,0,0,
,F12,P7,DC1,R3,S,78,R,0,F12P7DC1R3S78PR,0,0,0,0,
,F12,P7,DC1,R3,T,70,L,1,F12P7DC1R3T70PL,0,0,0,0,
,F12,P7,DC1,R3,T,70,R,1,F12P7DC1R3T70PR,0,0,0,0,
,F12,P7,DC1,R3,T,78,L,1,F12P7DC1R3T78PL,0,0,0,0,
,F12,P7,DC1,R3,T,78,R,1,F12P7DC1R3T78PR,0,0,0,0,
,F12,P7,DC1,R3,T,67,L,0,F12P7DC1R3T67PL,0,0,0,0,
,F12,P7,DC1,R3,T,75,L,0,F12P7DC1R3T75PL,0,0,0,0,
,F12,P7,DC1,R3,T,67,R,0,F12P7DC1R3T67PR,0,0,0,0,
,F12,P7,DC1,R3,T,75,R,0,F12P7DC1R3T75PR,0,0,0,0,
,F12,P7,DC1,R3,U,67,L,1,F12P7DC1R3U67PL,0,0,0,0,
,F12,P7,DC1,R3,U,67,R,1,F12P7DC1R3U67PR,0,0,0,0,
,F12,P7,DC1,R3,U,70,L,1,F12P7DC1R3U70PL,0,0,0,0,
,F12,P7,DC1,R3,U,70,R,1,F12P7DC1R3U70PR,0,0,0,0,
,F12,P7,DC1,R3,U,75,L,1,F12P7DC1R3U75PL,0,0,0,0,
,F12,P7,DC1,R3,U,75,R,1,F12P7DC1R3U75PR,0,0,0,0,
,F12,P7,DC1,R3,U,78,L,1,F12P7DC1R3U78PL,0,0,0,0,
,F12,P7,DC1,R3,U,78,R,1,F12P7DC1R3U78PR,0,0,0,0,
,F12,P7,DC1,R3,V,67,L,1,F12P7DC1R3V67PL,0,0,0,0,
,F12,P7,DC1,R3,V,67,R,1,F12P7DC1R3V67PR,0,0,0,0,
,F12,P7,DC1,R3,V,75,L,1,F12P7DC1R3V75PL,0,0,0,0,
,F12,P7,DC1,R3,V,75,R,1,F12P7DC1R3V75PR,0,0,0,0,
,F12,P7,DC1,R3,V,70,L,0,F12P7DC1R3V70PL,0,0,0,0,
,F12,P7,DC1,R3,V,78,L,0,F12P7DC1R3V78PL,0,0,0,0,
,F12,P7,DC1,R3,V,70,R,0,F12P7DC1R3V70PR,0,0,0,0,
,F12,P7,DC1,R3,V,78,R,0,F12P7DC1R3V78PR,0,0,0,0,
,F12,P7,DC1,R3,W,67,L,1,F12P7DC1R3W67PL,0,0,0,0,
,F12,P7,DC1,R3,W,67,R,1,F12P7DC1R3W67PR,0,0,0,0,
,F12,P7,DC1,R3,W,70,L,1,F12P7DC1R3W70PL,0,0,0,0,
,F12,P7,DC1,R3,W,70,R,1,F12P7DC1R3W70PR,0,0,0,0,
,F12,P7,DC1,R3,W,75,L,1,F12P7DC1R3W75PL,0,0,0,0,
,F12,P7,DC1,R3,W,75,R,1,F12P7DC1R3W75PR,0,0,0,0,
,F12,P7,DC1,R3,W,78,L,1,F12P7DC1R3W78PL,0,0,0,0,
,F12,P7,DC1,R3,W,78,R,1,F12P7DC1R3W78PR,0,0,0,0,
,F12,P7,DC1,R3,Y,67,L,1,F12P7DC1R3Y67PL,0,0,0,0,
,F12,P7,DC1,R3,Y,67,R,1,F12P7DC1R3Y67PR,0,0,0,0,
,F12,P7,DC1,R3,Y,75,L,1,F12P7DC1R3Y75PL,0,0,0,0,
,F12,P7,DC1,R3,Y,75,R,1,F12P7DC1R3Y75PR,0,0,0,0,
,F12,P7,DC1,R3,Y,70,L,0,F12P7DC1R3Y70PL,0,0,0,0,
,F12,P7,DC1,R3,Y,78,L,0,F12P7DC1R3Y78PL,0,0,0,0,
,F12,P7,DC1,R3,Y,70,R,0,F12P7DC1R3Y70PR,0,0,0,0,
,F12,P7,DC1,R3,Y,78,R,0,F12P7DC1R3Y78PR,0,0,0,0,
,F12,P7,DC1,R3,Z,67,L,1,F12P7DC1R3Z67PL,0,0,0,0,
,F12,P7,DC1,R3,Z,67,R,1,F12P7DC1R3Z67PR,0,0,0,0,
,F12,P7,DC1,R3,Z,70,L,1,F12P7DC1R3Z70PL,0,0,0,0,
,F12,P7,DC1,R3,Z,70,R,1,F12P7DC1R3Z70PR,0,0,0,0,
,F12,P7,DC1,R3,Z,75,L,1,F12P7DC1R3Z75PL,0,0,0,0,
,F12,P7,DC1,R3,Z,75,R,1,F12P7DC1R3Z75PR,0,0,0,0,
,F12,P7,DC1,R3,Z,78,L,1,F12P7DC1R3Z78PL,0,0,0,0,
,F12,P7,DC1,R3,Z,78,R,1,F12P7DC1R3Z78PR,0,0,0,0,
,F12,P7,DC1,R4,C,51,L,1,F12P7DC1R4C51PL,0,0,0,0,
,F12,P7,DC1,R4,C,51,R,1,F12P7DC1R4C51PR,0,0,0,0,
,F12,P7,DC1,R4,C,54,L,1,F12P7DC1R4C54PL,0,0,0,0,
,F12,P7,DC1,R4,C,54,R,1,F12P7DC1R4C54PR,0,0,0,0,
,F12,P7,DC1,R4,C,62,L,1,F12P7DC1R4C62PL,0,0,0,0,
,F12,P7,DC1,R4,C,62,R,1,F12P7DC1R4C62PR,0,0,0,0,
,F12,P7,DC1,R4,C,59,L,0,F12P7DC1R4C59PL,0,0,0,0,
,F12,P7,DC1,R4,C,59,R,0,F12P7DC1R4C59PR,0,0,0,0,
,F12,P7,DC1,R4,D,51,L,1,F12P7DC1R4D51PL,0,0,0,0,
,F12,P7,DC1,R4,D,51,R,1,F12P7DC1R4D51PR,0,0,0,0,
,F12,P7,DC1,R4,D,59,L,1,F12P7DC1R4D59PL,0,0,0,0,
,F12,P7,DC1,R4,D,59,R,1,F12P7DC1R4D59PR,0,0,0,0,
,F12,P7,DC1,R4,D,54,L,0,F12P7DC1R4D54PL,0,0,0,0,
,F12,P7,DC1,R4,D,62,L,0,F12P7DC1R4D62PL,0,0,0,0,
,F12,P7,DC1,R4,D,54,R,0,F12P7DC1R4D54PR,0,0,0,0,
,F12,P7,DC1,R4,D,62,R,0,F12P7DC1R4D62PR,0,0,0,0,
,F12,P7,DC1,R4,E,51,L,1,F12P7DC1R4E51PL,0,0,0,0,
,F12,P7,DC1,R4,E,51,R,1,F12P7DC1R4E51PR,0,0,0,0,
,F12,P7,DC1,R4,E,54,L,1,F12P7DC1R4E54PL,0,0,0,0,
,F12,P7,DC1,R4,E,54,R,1,F12P7DC1R4E54PR,0,0,0,0,
,F12,P7,DC1,R4,E,59,L,1,F12P7DC1R4E59PL,0,0,0,0,
,F12,P7,DC1,R4,E,59,R,1,F12P7DC1R4E59PR,0,0,0,0,
,F12,P7,DC1,R4,E,62,L,1,F12P7DC1R4E62PL,0,0,0,0,
,F12,P7,DC1,R4,E,62,R,1,F12P7DC1R4E62PR,0,0,0,0,
,F12,P7,DC1,R4,F,54,L,1,F12P7DC1R4F54PL,0,0,0,0,
,F12,P7,DC1,R4,F,54,R,1,F12P7DC1R4F54PR,0,0,0,0,
,F12,P7,DC1,R4,F,62,L,1,F12P7DC1R4F62PL,0,0,0,0,
,F12,P7,DC1,R4,F,62,R,1,F12P7DC1R4F62PR,0,0,0,0,
,F12,P7,DC1,R4,F,51,L,0,F12P7DC1R4F51PL,0,0,0,0,
,F12,P7,DC1,R4,F,59,L,0,F12P7DC1R4F59PL,0,0,0,0,
,F12,P7,DC1,R4,F,51,R,0,F12P7DC1R4F51PR,0,0,0,0,
,F12,P7,DC1,R4,F,59,R,0,F12P7DC1R4F59PR,0,0,0,0,
,F12,P7,DC1,R4,G,51,L,1,F12P7DC1R4G51PL,0,0,0,0,
,F12,P7,DC1,R4,G,51,R,1,F12P7DC1R4G51PR,0,0,0,0,
,F12,P7,DC1,R4,G,54,L,1,F12P7DC1R4G54PL,0,0,0,0,
,F12,P7,DC1,R4,G,54,R,1,F12P7DC1R4G54PR,0,0,0,0,
,F12,P7,DC1,R4,G,59,L,1,F12P7DC1R4G59PL,0,0,0,0,
,F12,P7,DC1,R4,G,59,R,1,F12P7DC1R4G59PR,0,0,0,0,
,F12,P7,DC1,R4,G,62,L,1,F12P7DC1R4G62PL,0,0,0,0,
,F12,P7,DC1,R4,G,62,R,1,F12P7DC1R4G62PR,0,0,0,0,
,F12,P7,DC1,R4,H,51,L,1,F12P7DC1R4H51PL,0,0,0,0,
,F12,P7,DC1,R4,H,51,R,1,F12P7DC1R4H51PR,0,0,0,0,
,F12,P7,DC1,R4,H,59,L,1,F12P7DC1R4H59PL,0,0,0,0,
,F12,P7,DC1,R4,H,59,R,1,F12P7DC1R4H59PR,0,0,0,0,
,F12,P7,DC1,R4,H,54,L,0,F12P7DC1R4H54PL,0,0,0,0,
,F12,P7,DC1,R4,H,62,L,0,F12P7DC1R4H62PL,0,0,0,0,
,F12,P7,DC1,R4,H,54,R,0,F12P7DC1R4H54PR,0,0,0,0,
,F12,P7,DC1,R4,H,62,R,0,F12P7DC1R4H62PR,0,0,0,0,
,F12,P7,DC1,R4,I,51,L,1,F12P7DC1R4I51PL,0,0,0,0,
,F12,P7,DC1,R4,I,51,R,1,F12P7DC1R4I51PR,0,0,0,0,
,F12,P7,DC1,R4,I,54,L,1,F12P7DC1R4I54PL,0,0,0,0,
,F12,P7,DC1,R4,I,54,R,1,F12P7DC1R4I54PR,0,0,0,0,
,F12,P7,DC1,R4,I,62,L,1,F12P7DC1R4I62PL,0,0,0,0,
,F12,P7,DC1,R4,I,62,R,1,F12P7DC1R4I62PR,0,0,0,0,
,F12,P7,DC1,R4,I,59,L,0,F12P7DC1R4I59PL,0,0,0,0,
,F12,P7,DC1,R4,I,59,R,0,F12P7DC1R4I59PR,0,0,0,0,
,F12,P7,DC1,R4,J,54,L,1,F12P7DC1R4J54PL,0,0,0,0,
,F12,P7,DC1,R4,J,54,R,1,F12P7DC1R4J54PR,0,0,0,0,
,F12,P7,DC1,R4,J,59,L,1,F12P7DC1R4J59PL,0,0,0,0,
,F12,P7,DC1,R4,J,59,R,1,F12P7DC1R4J59PR,0,0,0,0,
,F12,P7,DC1,R4,J,62,L,1,F12P7DC1R4J62PL,0,0,0,0,
,F12,P7,DC1,R4,J,62,R,1,F12P7DC1R4J62PR,0,0,0,0,
,F12,P7,DC1,R4,J,51,L,0,F12P7DC1R4J51PL,0,0,0,0,
,F12,P7,DC1,R4,J,51,R,0,F12P7DC1R4J51PR,0,0,0,0,
,F12,P7,DC1,R4,K,51,L,1,F12P7DC1R4K51PL,0,0,0,0,
,F12,P7,DC1,R4,K,51,R,1,F12P7DC1R4K51PR,0,0,0,0,
,F12,P7,DC1,R4,K,54,L,1,F12P7DC1R4K54PL,0,0,0,0,
,F12,P7,DC1,R4,K,54,R,1,F12P7DC1R4K54PR,0,0,0,0,
,F12,P7,DC1,R4,K,59,L,1,F12P7DC1R4K59PL,0,0,0,0,
,F12,P7,DC1,R4,K,59,R,1,F12P7DC1R4K59PR,0,0,0,0,
,F12,P7,DC1,R4,K,62,L,1,F12P7DC1R4K62PL,0,0,0,0,
,F12,P7,DC1,R4,K,62,R,1,F12P7DC1R4K62PR,0,0,0,0,
,F12,P7,DC1,R4,L,51,L,1,F12P7DC1R4L51PL,0,0,0,0,
